time,type,key,slot,player_slot,account_id,match_id,unit
1870,chatwheel,133,6.0,130.0,,7886099508,
1872,chatwheel,400022,6.0,130.0,,7886099508,
1872,chatwheel,119005,2.0,129.0,244516823.0,7886099508,
1874,chatwheel,400022,6.0,130.0,,7886099508,
1874,chatwheel,67,2.0,129.0,244516823.0,7886099508,
1875,chatwheel,67,2.0,129.0,244516823.0,7886099508,
1875,chat,cool gameplay,1.0,128.0,,7886099508,
1877,chatwheel,67,2.0,129.0,244516823.0,7886099508,
1877,chat,guys,1.0,128.0,,7886099508,
1885,chat,bro u 24 troll in unrealistic game,0.0,0.0,230487729.0,7886099508,
1887,chat,relax with chat,0.0,0.0,230487729.0,7886099508,
1888,chatwheel,71,3.0,1.0,838547248.0,7886099508,
1888,chat,u not good,0.0,0.0,230487729.0,7886099508,
1890,chat,by this,0.0,0.0,230487729.0,7886099508,
1890,chatwheel,76,6.0,130.0,,7886099508,
1891,chat,EZ 80,1.0,128.0,,7886099508,
1892,chat,lol,1.0,128.0,,7886099508,
1896,chat,enjoy mmr ,0.0,0.0,230487729.0,7886099508,
1898,chat,TY,1.0,128.0,,7886099508,
1900,chat,i -200,1.0,128.0,,7886099508,
1901,chat,tod,1.0,128.0,,7886099508,
1909,chat,now use it to win tournament,0.0,0.0,230487729.0,7886099508,
1911,chat,this +80,0.0,0.0,230487729.0,7886099508,
1912,chatwheel,76,0.0,0.0,230487729.0,7886099508,
1913,chatwheel,55002,4.0,2.0,,7886099508,
1914,chatwheel,55002,4.0,2.0,,7886099508,
1918,chat,Gg,6.0,130.0,,7886099508,
1919,chat,ok i will try,1.0,128.0,,7886099508,
-68,chat,"lich, were u the one to pick venge and jakiro?",7.0,130.0,115050014.0,7571923403,
-62,chat,n,2.0,2.0,379060190.0,7571923403,
139,chatwheel,2,5.0,128.0,144163569.0,7571923403,
351,chatwheel,616,4.0,4.0,,7571923403,
353,chatwheel,401378,0.0,0.0,443102953.0,7571923403,
355,chatwheel,630,4.0,4.0,,7571923403,
394,chatwheel,76,2.0,2.0,379060190.0,7571923403,
394,chatwheel,76,2.0,2.0,379060190.0,7571923403,
411,chatwheel,48002,0.0,0.0,443102953.0,7571923403,
428,chatwheel,76,2.0,2.0,379060190.0,7571923403,
428,chatwheel,76,2.0,2.0,379060190.0,7571923403,
439,chatwheel,616,4.0,4.0,,7571923403,
509,chatwheel,76,2.0,2.0,379060190.0,7571923403,
518,chatwheel,616,4.0,4.0,,7571923403,
537,chatwheel,609,4.0,4.0,,7571923403,
547,chatwheel,652,0.0,0.0,443102953.0,7571923403,
588,chatwheel,75,6.0,129.0,243328375.0,7571923403,
590,chatwheel,652,0.0,0.0,443102953.0,7571923403,
591,chatwheel,76,2.0,2.0,379060190.0,7571923403,
600,chatwheel,616,4.0,4.0,,7571923403,
602,chat,how much for a boost visage?,6.0,129.0,243328375.0,7571923403,
652,chatwheel,652,0.0,0.0,443102953.0,7571923403,
658,chatwheel,616,4.0,4.0,,7571923403,
780,chatwheel,616,4.0,4.0,,7571923403,
838,chatwheel,76,2.0,2.0,379060190.0,7571923403,
841,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
845,chatwheel,609,4.0,4.0,,7571923403,
868,chatwheel,616,4.0,4.0,,7571923403,
1097,chatwheel,76,2.0,2.0,379060190.0,7571923403,
1168,chatwheel,76,6.0,129.0,243328375.0,7571923403,
1194,chatwheel,5,8.0,131.0,281087660.0,7571923403,
1245,chatwheel,7,2.0,2.0,379060190.0,7571923403,
1245,chatwheel,7,2.0,2.0,379060190.0,7571923403,
1261,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
1261,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
1395,chatwheel,2,5.0,128.0,144163569.0,7571923403,
1397,chatwheel,2,5.0,128.0,144163569.0,7571923403,
1455,chatwheel,76,2.0,2.0,379060190.0,7571923403,
1457,chat,AHAHAHAHHAHA,8.0,131.0,281087660.0,7571923403,
1459,chat,AHHAHAHAHHA,8.0,131.0,281087660.0,7571923403,
1463,chat,void use,8.0,131.0,281087660.0,7571923403,
1466,chat,time walk,8.0,131.0,281087660.0,7571923403,
1467,chatwheel,76,2.0,2.0,379060190.0,7571923403,
1467,chatwheel,76,2.0,2.0,379060190.0,7571923403,
1467,chat,to hit creeps,8.0,131.0,281087660.0,7571923403,
1472,chat,xd,2.0,2.0,379060190.0,7571923403,
1518,chatwheel,76,2.0,2.0,379060190.0,7571923403,
1523,chatwheel,7,5.0,128.0,144163569.0,7571923403,
1530,chatwheel,71,4.0,4.0,,7571923403,
1530,chatwheel,71,4.0,4.0,,7571923403,
1536,chat,gg,6.0,129.0,243328375.0,7571923403,
1576,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
1576,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
1594,chat,can you reprot,8.0,131.0,281087660.0,7571923403,
1595,chat,void,8.0,131.0,281087660.0,7571923403,
1596,chat,guys pls ,8.0,131.0,281087660.0,7571923403,
1613,chatwheel,48001,0.0,0.0,443102953.0,7571923403,
1614,chatwheel,652,0.0,0.0,443102953.0,7571923403,
1618,chat,improve yourself ,2.0,2.0,379060190.0,7571923403,
1618,chatwheel,401378,0.0,0.0,443102953.0,7571923403,
1621,chat,necr,2.0,2.0,379060190.0,7571923403,
1624,chat,lol,6.0,129.0,243328375.0,7571923403,
-73,chatwheel,74017,0.0,0.0,108194394.0,8826772891,
-71,chatwheel,74017,0.0,0.0,108194394.0,8826772891,
-67,chatwheel,400006,3.0,3.0,83980721.0,8826772891,
14,chatwheel,72001,4.0,4.0,1141378942.0,8826772891,
23,chatwheel,74012,0.0,0.0,108194394.0,8826772891,
37,chatwheel,597,9.0,132.0,123341099.0,8826772891,
41,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
78,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
80,chatwheel,34004,5.0,128.0,221507334.0,8826772891,
82,chatwheel,74017,0.0,0.0,108194394.0,8826772891,
107,chatwheel,74013,0.0,0.0,108194394.0,8826772891,
117,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
128,chatwheel,65,2.0,2.0,156958671.0,8826772891,
129,chatwheel,102004,2.0,2.0,156958671.0,8826772891,
137,chatwheel,2,2.0,2.0,156958671.0,8826772891,
175,chatwheel,76,2.0,2.0,156958671.0,8826772891,
175,chatwheel,102001,2.0,2.0,156958671.0,8826772891,
194,chatwheel,74017,0.0,0.0,108194394.0,8826772891,
216,chatwheel,74,1.0,1.0,443533550.0,8826772891,
216,chat,XD,6.0,129.0,370075020.0,8826772891,
222,chatwheel,74,1.0,1.0,443533550.0,8826772891,
239,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
255,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
259,chatwheel,71,8.0,131.0,166045598.0,8826772891,
315,chatwheel,71,5.0,128.0,221507334.0,8826772891,
328,chatwheel,71,8.0,131.0,166045598.0,8826772891,
383,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
423,chatwheel,74012,0.0,0.0,108194394.0,8826772891,
430,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
447,chatwheel,102001,2.0,2.0,156958671.0,8826772891,
448,chatwheel,72001,4.0,4.0,1141378942.0,8826772891,
454,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
456,chatwheel,74,1.0,1.0,443533550.0,8826772891,
501,chatwheel,72001,4.0,4.0,1141378942.0,8826772891,
535,chatwheel,5,3.0,3.0,83980721.0,8826772891,
557,chatwheel,76,2.0,2.0,156958671.0,8826772891,
558,chatwheel,102001,2.0,2.0,156958671.0,8826772891,
559,chatwheel,72001,4.0,4.0,1141378942.0,8826772891,
621,chatwheel,72003,4.0,4.0,1141378942.0,8826772891,
648,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
651,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
651,chatwheel,74,1.0,1.0,443533550.0,8826772891,
670,chatwheel,36001,3.0,3.0,83980721.0,8826772891,
676,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
677,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
681,chatwheel,36001,3.0,3.0,83980721.0,8826772891,
704,chatwheel,7,6.0,129.0,370075020.0,8826772891,
705,chatwheel,62,6.0,129.0,370075020.0,8826772891,
733,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
735,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
739,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
747,chatwheel,74,1.0,1.0,443533550.0,8826772891,
749,chatwheel,74,1.0,1.0,443533550.0,8826772891,
750,chatwheel,74,1.0,1.0,443533550.0,8826772891,
751,chatwheel,74,1.0,1.0,443533550.0,8826772891,
753,chatwheel,74,1.0,1.0,443533550.0,8826772891,
754,chatwheel,76,1.0,1.0,443533550.0,8826772891,
756,chatwheel,2,1.0,1.0,443533550.0,8826772891,
757,chatwheel,69,1.0,1.0,443533550.0,8826772891,
759,chatwheel,69,1.0,1.0,443533550.0,8826772891,
787,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
813,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
815,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
815,chatwheel,74010,0.0,0.0,108194394.0,8826772891,
815,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
850,chatwheel,401764,1.0,1.0,443533550.0,8826772891,
851,chatwheel,9007,1.0,1.0,443533550.0,8826772891,
886,chatwheel,12,8.0,131.0,166045598.0,8826772891,
887,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
899,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
944,chatwheel,74,1.0,1.0,443533550.0,8826772891,
1049,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1075,chatwheel,36001,3.0,3.0,83980721.0,8826772891,
1096,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1097,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1158,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1247,chatwheel,44001,6.0,129.0,370075020.0,8826772891,
1265,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1282,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1347,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1357,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1420,chatwheel,7,5.0,128.0,221507334.0,8826772891,
1421,chatwheel,44001,6.0,129.0,370075020.0,8826772891,
1424,chatwheel,7,5.0,128.0,221507334.0,8826772891,
1442,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1449,chat,esa kk quiere carrear,8.0,131.0,166045598.0,8826772891,
1451,chatwheel,401764,1.0,1.0,443533550.0,8826772891,
1455,chat,fue poor bf si nbotas,8.0,131.0,166045598.0,8826772891,
1510,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1512,chatwheel,71,2.0,2.0,156958671.0,8826772891,
1528,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
1531,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
1547,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
1549,chatwheel,102001,2.0,2.0,156958671.0,8826772891,
1564,chatwheel,62,5.0,128.0,221507334.0,8826772891,
1571,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1574,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1580,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1621,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
1650,chatwheel,597,9.0,132.0,123341099.0,8826772891,
1664,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1666,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1668,chatwheel,100001,8.0,131.0,166045598.0,8826772891,
1670,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1706,chatwheel,9001,1.0,1.0,443533550.0,8826772891,
1706,chatwheel,74,1.0,1.0,443533550.0,8826772891,
1725,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1730,chatwheel,34001,5.0,128.0,221507334.0,8826772891,
1736,chatwheel,71,1.0,1.0,443533550.0,8826772891,
1746,chatwheel,71,2.0,2.0,156958671.0,8826772891,
1746,chatwheel,71,2.0,2.0,156958671.0,8826772891,
1765,chatwheel,62,5.0,128.0,221507334.0,8826772891,
1769,chatwheel,7,5.0,128.0,221507334.0,8826772891,
1769,chatwheel,5,3.0,3.0,83980721.0,8826772891,
1770,chatwheel,7,5.0,128.0,221507334.0,8826772891,
1773,chatwheel,9007,1.0,1.0,443533550.0,8826772891,
1778,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1808,chatwheel,401042,3.0,3.0,83980721.0,8826772891,
1832,chat,reportan esa pa,9.0,132.0,123341099.0,8826772891,
1840,chat,tiene 20000 juegos con ese heroe y no sabe como farmear,9.0,132.0,123341099.0,8826772891,
1841,chat,x,9.0,132.0,123341099.0,8826772891,
1854,chatwheel,44001,6.0,129.0,370075020.0,8826772891,
1887,chat,BUENO,1.0,1.0,443533550.0,8826772891,
1890,chat,MALISIMO PARA HC Y OFF,1.0,1.0,443533550.0,8826772891,
1916,chat,a jugar tetries,1.0,1.0,443533550.0,8826772891,
1916,chat,papa,1.0,1.0,443533550.0,8826772891,
1919,chat,swap commend anyone,0.0,0.0,108194394.0,8826772891,
-51,chatwheel,17001,7.0,3.0,,7408134468,
-49,chatwheel,17001,7.0,3.0,,7408134468,
-44,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
-44,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
-21,chatwheel,17001,7.0,3.0,,7408134468,
-18,chatwheel,68004,6.0,129.0,177257287.0,7408134468,
-15,chatwheel,10,9.0,132.0,203596299.0,7408134468,
-13,chatwheel,10,9.0,132.0,203596299.0,7408134468,
-6,chatwheel,401378,9.0,132.0,203596299.0,7408134468,
-3,chatwheel,612,7.0,3.0,,7408134468,
-3,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
-1,chatwheel,612,7.0,3.0,,7408134468,
9,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
11,chatwheel,68004,6.0,129.0,177257287.0,7408134468,
62,chatwheel,612,7.0,3.0,,7408134468,
125,chatwheel,63,6.0,129.0,177257287.0,7408134468,
178,chatwheel,50,6.0,129.0,177257287.0,7408134468,
179,chatwheel,5,6.0,129.0,177257287.0,7408134468,
184,chatwheel,612,7.0,3.0,,7408134468,
198,chatwheel,7,7.0,3.0,,7408134468,
205,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
221,chatwheel,71,6.0,129.0,177257287.0,7408134468,
222,chatwheel,71,6.0,129.0,177257287.0,7408134468,
223,chatwheel,71,6.0,129.0,177257287.0,7408134468,
244,chatwheel,71,6.0,129.0,177257287.0,7408134468,
244,chatwheel,71,6.0,129.0,177257287.0,7408134468,
254,chatwheel,17002,7.0,3.0,,7408134468,
308,chatwheel,71,6.0,129.0,177257287.0,7408134468,
315,chatwheel,71,5.0,131.0,160342211.0,7408134468,
315,chatwheel,71,5.0,131.0,160342211.0,7408134468,
327,chatwheel,71,0.0,0.0,202980924.0,7408134468,
327,chatwheel,71,0.0,0.0,202980924.0,7408134468,
331,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
334,chatwheel,71,5.0,131.0,160342211.0,7408134468,
337,chatwheel,71,6.0,129.0,177257287.0,7408134468,
352,chatwheel,71,6.0,129.0,177257287.0,7408134468,
368,chatwheel,5,6.0,129.0,177257287.0,7408134468,
390,chatwheel,12,9.0,132.0,203596299.0,7408134468,
407,chatwheel,71,7.0,3.0,,7408134468,
418,chatwheel,7,6.0,129.0,177257287.0,7408134468,
473,chatwheel,71,6.0,129.0,177257287.0,7408134468,
494,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
558,chatwheel,7,6.0,129.0,177257287.0,7408134468,
577,chatwheel,62,6.0,129.0,177257287.0,7408134468,
601,chatwheel,7,5.0,131.0,160342211.0,7408134468,
602,chatwheel,7,5.0,131.0,160342211.0,7408134468,
630,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
630,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
701,chatwheel,612,7.0,3.0,,7408134468,
703,chatwheel,612,7.0,3.0,,7408134468,
709,chat,xd,4.0,2.0,1042216034.0,7408134468,
763,chatwheel,7,5.0,131.0,160342211.0,7408134468,
766,chatwheel,7,6.0,129.0,177257287.0,7408134468,
787,chatwheel,7,6.0,129.0,177257287.0,7408134468,
801,chatwheel,71,5.0,131.0,160342211.0,7408134468,
807,chatwheel,71,9.0,132.0,203596299.0,7408134468,
807,chatwheel,71,9.0,132.0,203596299.0,7408134468,
827,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
848,chatwheel,64,4.0,2.0,1042216034.0,7408134468,
870,chatwheel,2,6.0,129.0,177257287.0,7408134468,
871,chatwheel,71,9.0,132.0,203596299.0,7408134468,
871,chatwheel,71,9.0,132.0,203596299.0,7408134468,
1040,chatwheel,1,4.0,2.0,1042216034.0,7408134468,
1041,chatwheel,1,4.0,2.0,1042216034.0,7408134468,
1096,chatwheel,63,6.0,129.0,177257287.0,7408134468,
1097,chatwheel,7,3.0,130.0,116776337.0,7408134468,
1097,chatwheel,7,3.0,130.0,116776337.0,7408134468,
1100,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
1160,chatwheel,64,4.0,2.0,1042216034.0,7408134468,
1160,chatwheel,64,4.0,2.0,1042216034.0,7408134468,
1214,chatwheel,12,9.0,132.0,203596299.0,7408134468,
1215,chatwheel,12,9.0,132.0,203596299.0,7408134468,
1246,chatwheel,7,6.0,129.0,177257287.0,7408134468,
1249,chatwheel,64,4.0,2.0,1042216034.0,7408134468,
1289,chatwheel,53,4.0,2.0,1042216034.0,7408134468,
1295,chatwheel,5,6.0,129.0,177257287.0,7408134468,
1295,chatwheel,5,6.0,129.0,177257287.0,7408134468,
1365,chatwheel,62,6.0,129.0,177257287.0,7408134468,
1486,chatwheel,5,6.0,129.0,177257287.0,7408134468,
1489,chatwheel,5,6.0,129.0,177257287.0,7408134468,
1501,chatwheel,71,9.0,132.0,203596299.0,7408134468,
1502,chatwheel,1,6.0,129.0,177257287.0,7408134468,
1502,chatwheel,71,9.0,132.0,203596299.0,7408134468,
1524,chatwheel,7,6.0,129.0,177257287.0,7408134468,
1584,chatwheel,71,6.0,129.0,177257287.0,7408134468,
1585,chatwheel,1,6.0,129.0,177257287.0,7408134468,
1595,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
1660,chatwheel,7,6.0,129.0,177257287.0,7408134468,
1692,chatwheel,17001,7.0,3.0,,7408134468,
1772,chatwheel,71,7.0,3.0,,7408134468,
1772,chatwheel,71,7.0,3.0,,7408134468,
1792,chatwheel,7,6.0,129.0,177257287.0,7408134468,
1795,chatwheel,17001,7.0,3.0,,7408134468,
1796,chatwheel,17001,7.0,3.0,,7408134468,
1908,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
1908,chatwheel,68002,6.0,129.0,177257287.0,7408134468,
1929,chatwheel,7,3.0,130.0,116776337.0,7408134468,
1931,chatwheel,7,6.0,129.0,177257287.0,7408134468,
1937,chatwheel,7,5.0,131.0,160342211.0,7408134468,
1947,chatwheel,62,6.0,129.0,177257287.0,7408134468,
2006,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
2006,chatwheel,68001,6.0,129.0,177257287.0,7408134468,
2007,chatwheel,17001,7.0,3.0,,7408134468,
2007,chatwheel,17001,7.0,3.0,,7408134468,
2020,chat,go mid,7.0,3.0,,7408134468,
2184,chatwheel,17001,7.0,3.0,,7408134468,
2184,chatwheel,17001,7.0,3.0,,7408134468,
2225,chat,GG,9.0,132.0,203596299.0,7408134468,
2226,chatwheel,401378,9.0,132.0,203596299.0,7408134468,
2226,chatwheel,401378,9.0,132.0,203596299.0,7408134468,
2241,chatwheel,68004,6.0,129.0,177257287.0,7408134468,
323,chat,go try,9.0,132.0,,3241460527,feeed
563,chat,man my team is 4k,5.0,128.0,197813893.0,3241460527,1202
681,chat,report axe and venomacer,8.0,131.0,363154460.0,3241460527,Tegho¨+
687,chat,estupids players,8.0,131.0,363154460.0,3241460527,Tegho¨+
908,chat,gg,1.0,1.0,40586005.0,3241460527,wwd
-285,chat,me and pepedrycho party,2.0,130.0,,7631339078,
-283,chat,me and pepedrycho party,2.0,130.0,,7631339078,
-283,chat,me and pepedrycho party,2.0,130.0,,7631339078,
-277,chat,party,7.0,3.0,,7631339078,
-38,chatwheel,2,7.0,3.0,,7631339078,
-24,chatwheel,2,7.0,3.0,,7631339078,
-23,chatwheel,2,7.0,3.0,,7631339078,
-4,chatwheel,2,1.0,128.0,,7631339078,
-3,chatwheel,2,1.0,128.0,,7631339078,
84,chatwheel,7,5.0,4.0,482364904.0,7631339078,
84,chatwheel,7,5.0,4.0,482364904.0,7631339078,
229,chatwheel,65,5.0,4.0,482364904.0,7631339078,
315,chatwheel,7,1.0,128.0,,7631339078,
337,chatwheel,2,1.0,128.0,,7631339078,
362,chatwheel,10,0.0,0.0,1133388674.0,7631339078,
366,chatwheel,68,2.0,130.0,,7631339078,
403,chatwheel,110002,0.0,0.0,1133388674.0,7631339078,
403,chatwheel,110002,0.0,0.0,1133388674.0,7631339078,
405,chatwheel,7,0.0,0.0,1133388674.0,7631339078,
405,chatwheel,7,0.0,0.0,1133388674.0,7631339078,
593,chatwheel,38001,6.0,2.0,161426374.0,7631339078,
593,chatwheel,38001,6.0,2.0,161426374.0,7631339078,
754,chatwheel,15,0.0,0.0,1133388674.0,7631339078,
789,chatwheel,7,5.0,4.0,482364904.0,7631339078,
842,chatwheel,68,2.0,130.0,,7631339078,
858,chat,XD,5.0,4.0,482364904.0,7631339078,
870,chatwheel,7,5.0,4.0,482364904.0,7631339078,
962,chatwheel,7,5.0,4.0,482364904.0,7631339078,
982,chatwheel,110001,0.0,0.0,1133388674.0,7631339078,
982,chatwheel,110001,0.0,0.0,1133388674.0,7631339078,
1000,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1035,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1036,chatwheel,64001,2.0,130.0,,7631339078,
1064,chatwheel,71,6.0,2.0,161426374.0,7631339078,
1133,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
1133,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
1216,chatwheel,110001,0.0,0.0,1133388674.0,7631339078,
1217,chatwheel,110001,0.0,0.0,1133388674.0,7631339078,
1234,chatwheel,7,2.0,130.0,,7631339078,
1302,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1302,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1325,chatwheel,93001,7.0,3.0,,7631339078,
1325,chatwheel,93001,7.0,3.0,,7631339078,
1333,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1334,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1342,chatwheel,64001,2.0,130.0,,7631339078,
1405,chatwheel,64002,2.0,130.0,,7631339078,
1405,chatwheel,64002,2.0,130.0,,7631339078,
1471,chatwheel,64002,2.0,130.0,,7631339078,
1471,chatwheel,64002,2.0,130.0,,7631339078,
1496,chatwheel,7,2.0,130.0,,7631339078,
1542,chatwheel,7,5.0,4.0,482364904.0,7631339078,
1569,chatwheel,3,2.0,130.0,,7631339078,
1570,chatwheel,2,2.0,130.0,,7631339078,
1588,chatwheel,2,6.0,2.0,161426374.0,7631339078,
1612,chatwheel,38002,6.0,2.0,161426374.0,7631339078,
1627,chatwheel,64002,2.0,130.0,,7631339078,
1628,chatwheel,64001,2.0,130.0,,7631339078,
1982,chatwheel,2,7.0,3.0,,7631339078,
2000,chatwheel,64002,2.0,130.0,,7631339078,
2007,chatwheel,7,6.0,2.0,161426374.0,7631339078,
2197,chatwheel,7,5.0,4.0,482364904.0,7631339078,
2197,chatwheel,7,5.0,4.0,482364904.0,7631339078,
2199,chatwheel,7,2.0,130.0,,7631339078,
2215,chatwheel,93001,7.0,3.0,,7631339078,
2215,chatwheel,93001,7.0,3.0,,7631339078,
2219,chatwheel,93003,7.0,3.0,,7631339078,
2219,chatwheel,93003,7.0,3.0,,7631339078,
2274,chatwheel,15,0.0,0.0,1133388674.0,7631339078,
2275,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2277,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2283,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2283,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2335,chatwheel,64002,2.0,130.0,,7631339078,
2337,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2337,chatwheel,2,0.0,0.0,1133388674.0,7631339078,
2426,chatwheel,64001,2.0,130.0,,7631339078,
2426,chatwheel,64001,2.0,130.0,,7631339078,
2606,chatwheel,93003,7.0,3.0,,7631339078,
2606,chatwheel,93003,7.0,3.0,,7631339078,
-83,chatwheel,55,3.0,3.0,1010732891.0,5966575099,
-83,chatwheel,55,3.0,3.0,1010732891.0,5966575099,
-83,chatwheel,62,3.0,3.0,1010732891.0,5966575099,
-72,chatwheel,55,3.0,3.0,1010732891.0,5966575099,
-50,chatwheel,71,4.0,4.0,41843638.0,5966575099,
-41,chatwheel,1,9.0,132.0,999066307.0,5966575099,
-36,chatwheel,1,0.0,0.0,200390130.0,5966575099,
-3,chatwheel,14001,3.0,3.0,1010732891.0,5966575099,
40,chatwheel,71,3.0,3.0,1010732891.0,5966575099,
40,chatwheel,71,3.0,3.0,1010732891.0,5966575099,
49,chatwheel,71,6.0,129.0,150825097.0,5966575099,
49,chatwheel,71,6.0,129.0,150825097.0,5966575099,
72,chatwheel,76,3.0,3.0,1010732891.0,5966575099,
76,chatwheel,71,6.0,129.0,150825097.0,5966575099,
95,chatwheel,121003,7.0,130.0,69256187.0,5966575099,
148,chatwheel,68,4.0,4.0,41843638.0,5966575099,
185,chatwheel,14002,3.0,3.0,1010732891.0,5966575099,
254,chatwheel,7,0.0,0.0,200390130.0,5966575099,
258,chatwheel,7,1.0,1.0,328802865.0,5966575099,
258,chatwheel,7,1.0,1.0,328802865.0,5966575099,
282,chatwheel,96001,1.0,1.0,328802865.0,5966575099,
285,chatwheel,68,4.0,4.0,41843638.0,5966575099,
285,chatwheel,5001,5.0,128.0,79226403.0,5966575099,
340,chat,moron,7.0,130.0,69256187.0,5966575099,
401,chatwheel,71,8.0,131.0,202392172.0,5966575099,
429,chatwheel,10001,2.0,2.0,405351356.0,5966575099,
436,chatwheel,71,7.0,130.0,69256187.0,5966575099,
478,chatwheel,75,6.0,129.0,150825097.0,5966575099,
479,chatwheel,75,6.0,129.0,150825097.0,5966575099,
480,chat,moron...,7.0,130.0,69256187.0,5966575099,
498,chatwheel,5001,5.0,128.0,79226403.0,5966575099,
691,chatwheel,71,4.0,4.0,41843638.0,5966575099,
750,chatwheel,10001,2.0,2.0,405351356.0,5966575099,
774,chatwheel,5001,5.0,128.0,79226403.0,5966575099,
785,chatwheel,0,3.0,3.0,1010732891.0,5966575099,
875,chatwheel,2,8.0,131.0,202392172.0,5966575099,
932,chatwheel,14002,3.0,3.0,1010732891.0,5966575099,
957,chatwheel,71,8.0,131.0,202392172.0,5966575099,
972,chatwheel,10001,2.0,2.0,405351356.0,5966575099,
975,chatwheel,10001,2.0,2.0,405351356.0,5966575099,
1034,chatwheel,6,1.0,1.0,328802865.0,5966575099,
1034,chatwheel,96001,1.0,1.0,328802865.0,5966575099,
1045,chatwheel,2,8.0,131.0,202392172.0,5966575099,
1153,chatwheel,54,6.0,129.0,150825097.0,5966575099,
1192,chatwheel,71,8.0,131.0,202392172.0,5966575099,
1242,chatwheel,0,3.0,3.0,1010732891.0,5966575099,
1264,chatwheel,2,8.0,131.0,202392172.0,5966575099,
1272,chatwheel,7,4.0,4.0,41843638.0,5966575099,
